"","E0","sim_start","int_start1","int_length2","sd_m1","sd_m2","int_start2","int_length1","beta0est","paramset","iso_start","log_lik","R0_base","R0_int"
"179",9,2020-02-07,2020-03-09,61,0.7857421875,0.09541015625,2020-03-17,8,0.941765631438679,179,2020-05-17,-27.2949052845583,2.94301759824587,0.280793768895138
"180",5,2020-02-21,2020-03-05,91,0.6357421875,0.22041015625,2020-03-17,12,0.187769627126758,180,2020-06-16,-279.426743507428,0.586780084771117,0.12933229016879
"181",6,2020-02-10,2020-03-06,84,0.8232421875,0.18916015625,2020-03-17,11,1.04969168784263,181,2020-06-09,-25.9844707387446,3.2802865245082,0.620499511520741
"182",10,2020-02-24,2020-03-01,114,0.6732421875,0.06416015625,2020-03-17,16,2.04969572394794,182,2020-07-09,-25.3809705230878,6.40529913733732,0.410964993479553
"183",8,2020-02-04,2020-03-04,69,0.7482421875,0.25166015625,2020-03-17,13,0.926290904833566,183,2020-05-25,-26.3872199874835,2.89465907760489,0.728470355760528
"184",4,2020-02-17,2020-03-08,99,0.8982421875,0.12666015625,2020-03-17,9,1.39942558502293,184,2020-06-24,-25.6940362790417,4.37320495319665,0.553910822685161
"185",4,2020-02-05,2020-03-05,118,0.8419921875,0.14228515625,2020-03-17,12,1.01142724547217,185,2020-07-13,-26.7049665706178,3.16071014210052,0.449722136429732
"186",8,2020-02-19,2020-03-10,88,0.6919921875,0.26728515625,2020-03-17,7,1.30239198253257,186,2020-06-13,-24.6117796620755,4.0699749454143,1.08784388921865
"187",9,2020-01-30,2020-03-08,103,0.6169921875,0.07978515625,2020-03-17,9,0.823954943030872,187,2020-06-28,-28.90868043055,2.57485919697148,0.205435543352119
"188",6,2020-02-12,2020-03-03,73,0.7669921875,0.20478515625,2020-03-17,14,1.1539712202876,188,2020-05-29,-25.6362208269425,3.60616006339876,0.738488052045625
"189",5,2020-02-02,2020-03-09,110,0.6544921875,0.23603515625,2020-03-17,8,0.937068284671534,189,2020-07-05,-26.6268144279703,2.92833838959854,0.691190809341766
"190",8,2020-02-16,2020-03-04,80,0.8044921875,0.11103515625,2020-03-17,13,1.23616707122726,190,2020-06-05,-26.0158172642322,3.86302209758518,0.428931262202574
"191",7,2020-02-09,2020-03-02,95,0.8794921875,0.29853515625,2020-03-17,15,0.966462949565642,191,2020-06-20,-25.2549724925336,3.02019671739263,0.901634898932546
"192",3,2020-02-22,2020-03-06,65,0.7294921875,0.17353515625,2020-03-17,11,1.88935087227102,192,2020-05-21,-24.7631208601592,5.90422147584693,1.0245899963457
"193",3,2020-02-06,2020-03-02,88,0.7740234375,0.12470703125,2020-03-17,15,1.14558088923915,193,2020-06-13,-26.8038160851306,3.57994027887235,0.446443724230468
"194",7,2020-02-20,2020-03-07,118,0.6240234375,0.24970703125,2020-03-17,10,1.50597823091852,194,2020-07-13,-24.4684993733659,4.70618197162036,1.17516672865559
"195",8,2020-01-30,2020-03-09,73,0.6990234375,0.06220703125,2020-03-17,8,0.797743781735251,195,2020-05-29,-28.7391501735881,2.49294931792266,0.155078976124681
"196",5,2020-02-13,2020-03-04,103,0.8490234375,0.18720703125,2020-03-17,13,1.16634640842268,196,2020-06-28,-25.5337382610151,3.64483252632089,0.68233827665597
"197",6,2020-02-03,2020-03-08,81,0.7365234375,0.21845703125,2020-03-17,9,0.909928290598488,197,2020-06-06,-26.6748476416043,2.84352590812027,0.621188228170415
"198",9,2020-02-16,2020-03-03,111,0.8865234375,0.09345703125,2020-03-17,14,1.18231454911596,198,2020-07-06,-25.9067683650813,3.69473296598736,0.345298774262686
"199",7,2020-02-09,2020-03-05,66,0.8115234375,0.28095703125,2020-03-17,12,0.976980358143862,199,2020-05-22,-25.3168772796739,3.05306361919957,0.857779690667692
"200",4,2020-02-23,2020-03-10,96,0.6615234375,0.15595703125,2020-03-17,7,1.85361496156015,200,2020-06-21,-24.6995075912394,5.79254675487546,0.903388395267198
"201",4,2020-02-01,2020-03-04,107,0.6052734375,0.17158203125,2020-03-17,13,1.05242761518813,201,2020-07-02,-27.4730528586984,3.28883629746292,0.564305212367417
"202",8,2020-02-15,2020-03-08,77,0.7552734375,0.29658203125,2020-03-17,9,1.11854950800046,202,2020-06-02,-24.7213334969271,3.49546721250145,1.03669276605145
"203",10,2020-02-08,2020-03-06,92,0.8302734375,0.10908203125,2020-03-17,11,0.918982773138415,203,2020-06-17,-26.9098497202903,2.87182116605755,0.313264086180301
"204",6,2020-02-21,2020-03-01,62,0.6802734375,0.23408203125,2020-03-17,16,1.68316629892048,204,2020-05-18,-24.1776206085405,5.25989468412651,1.23124683182141
"205",5,2020-02-11,2020-03-09,114,0.8677734375,0.20283203125,2020-03-17,8,1.07397735031366,205,2020-07-09,-25.6650765296039,3.35617921973018,0.680740648376913
"206",9,2020-02-25,2020-03-05,84,0.7177734375,0.07783203125,2020-03-17,12,1.16703245566123,206,2020-06-09,-34.1727171624422,3.64697642394135,0.283851582996217
"207",7,2020-02-04,2020-03-03,99,0.6427734375,0.26533203125,2020-03-17,14,0.946635008555021,207,2020-06-24,-26.2651923018502,2.95823440173444,0.784914342725827
"208",4,2020-02-18,2020-03-07,69,0.7927734375,0.14033203125,2020-03-17,10,1.51197393326759,208,2020-05-25,-25.3068638087482,4.72491854146123,0.663057416414042
"209",4,2020-02-04,2020-03-08,67,0.8583984375,0.07001953125,2020-03-17,9,1.00608925246234,209,2020-05-23,-27.4909718410124,3.14402891394482,0.220143430790863
"210",7,2020-02-17,2020-03-03,97,0.7083984375,0.19501953125,2020-03-17,14,1.37185834458432,210,2020-06-22,-24.9988428736533,4.28705732682599,0.836059910319483
"211",9,2020-02-10,2020-03-01,82,0.6333984375,0.13251953125,2020-03-17,16,1.13506863296478,211,2020-06-07,-26.871012084061,3.54708947801492,0.470058634928345
"212",6,2020-02-24,2020-03-06,112,0.7833984375,0.25751953125,2020-03-17,11,1.66152179019586,212,2020-07-07,-24.1756325233993,5.19225559436206,1.33710722679031
"213",6,2020-02-07,2020-03-05,75,0.6708984375,0.28876953125,2020-03-17,12,0.989192405511573,213,2020-05-31,-25.7996001391449,3.09122626722366,0.892651960173865
"214",10,2020-02-20,2020-03-09,105,0.8208984375,0.16376953125,2020-03-17,8,1.33117026894638,214,2020-06-30,-25.141344262991,4.15990709045743,0.681266034247765
"215",8,2020-01-31,2020-03-07,90,0.8958984375,0.22626953125,2020-03-17,10,0.802713208477051,215,2020-06-15,-26.8468273675766,2.50847877649078,0.567592316907143
"216",5,2020-02-14,2020-03-02,120,0.7458984375,0.10126953125,2020-03-17,15,1.35005032922609,216,2020-07-15,-26.4253228408873,4.21890727883153,0.427246762514482
"217",4,2020-02-09,2020-03-06,101,0.6896484375,0.08564453125,2020-03-17,11,1.18680544337039,217,2020-06-26,-27.151365219498,3.70876701053248,0.317635612132518
"218",8,2020-02-22,2020-03-02,71,0.8396484375,0.21064453125,2020-03-17,15,0.58124710841193,218,2020-05-27,-115.197839345933,1.81639721378728,0.382614139662028
"219",9,2020-02-02,2020-03-04,116,0.7646484375,0.14814453125,2020-03-17,13,0.855490430418647,219,2020-07-11,-27.4719027818948,2.67340759505827,0.396050715010097
"220",6,2020-02-15,2020-03-08,86,0.6146484375,0.27314453125,2020-03-17,9,1.24964161255966,220,2020-06-11,-24.8315577110914,3.90513003924895,1.06666491404095
"221",5,2020-01-29,2020-03-03,94,0.8021484375,0.24189453125,2020-03-17,14,0.860793133900519,221,2020-06-19,-27.1330220099733,2.68997854343912,0.650691098837764
"222",9,2020-02-12,2020-03-07,64,0.6521484375,0.11689453125,2020-03-17,10,1.12478392360368,222,2020-05-20,-26.6426226221887,3.51494976126149,0.410878404709962
"223",7,2020-02-05,2020-03-10,109,0.7271484375,0.17939453125,2020-03-17,7,0.917521854953852,223,2020-07-04,-26.7746987571583,2.86725579673079,0.514370009628365
"224",3,2020-02-19,2020-03-05,79,0.8771484375,0.05439453125,2020-03-17,12,1.68410022975253,224,2020-06-04,-26.1002326499601,5.26281321797664,0.286268258048144
"225",3,2020-01-30,2020-03-06,113,0.6380859375,0.27705078125,2020-03-17,11,1.00193018961401,225,2020-07-08,-26.4326131853883,3.13103184254377,0.867454818095379
"226",7,2020-02-12,2020-03-01,83,0.7880859375,0.15205078125,2020-03-17,16,1.1440917522856,226,2020-06-08,-26.0079223883678,3.57528672589249,0.543625139864707
"227",8,2020-02-06,2020-03-03,98,0.8630859375,0.21455078125,2020-03-17,14,0.906090089643344,227,2020-06-23,-26.3210876825795,2.83153153013545,0.607507301924569
"228",5,2020-02-19,2020-03-08,68,0.7130859375,0.08955078125,2020-03-17,9,1.58115573371839,228,2020-05-24,-25.9313220538912,4.94111166786996,0.442480410101245
"229",6,2020-02-09,2020-03-02,106,0.8255859375,0.05830078125,2020-03-17,15,1.13089993207912,229,2020-07-01,-27.2343332655142,3.53406228774725,0.206038592361827
"230",9,2020-02-23,2020-03-07,76,0.6755859375,0.18330078125,2020-03-17,10,1.65061076587953,230,2020-06-01,-24.587883168495,5.15815864337352,0.945494509141806
"231",8,2020-02-02,2020-03-09,91,0.6005859375,0.12080078125,2020-03-17,8,0.896702772762,231,2020-06-16,-28.1766602935019,2.80219616488125,0.338507485933409
"232",4,2020-02-16,2020-03-04,61,0.7505859375,0.24580078125,2020-03-17,13,1.40178978563815,232,2020-05-17,-24.6540712496351,4.38059308011922,1.07675320143165
"233",5,2020-02-07,2020-03-08,80,0.8068359375,0.26142578125,2020-03-17,9,1.00909625669788,233,2020-06-05,-25.779436219243,3.15342580218087,0.824386803949041
"234",8,2020-02-21,2020-03-04,110,0.6568359375,0.13642578125,2020-03-17,13,1.68772504384386,234,2020-07-05,-24.9628846698358,5.27414076201207,0.719528773879966
"235",10,2020-02-01,2020-03-02,65,0.7318359375,0.19892578125,2020-03-17,15,0.829916569887782,235,2020-05-21,-27.3628887525707,2.59348928089932,0.515911881366398
"236",6,2020-02-14,2020-03-06,95,0.8818359375,0.07392578125,2020-03-17,11,1.1988108255169,236,2020-06-20,-26.2695435493953,3.74628382974031,0.276946958897794
"237",5,2020-02-04,2020-03-05,87,0.6943359375,0.10517578125,2020-03-17,12,1.06061294920191,237,2020-06-12,-27.6145036901467,3.31441546625598,0.348596236050555
"238",9,2020-02-17,2020-03-09,117,0.8443359375,0.23017578125,2020-03-17,8,1.15320680288127,238,2020-07-12,-24.87135273396,3.60377125900396,0.829500864987533
"239",7,2020-02-11,2020-03-07,72,0.7693359375,0.16767578125,2020-03-17,10,1.08668681511801,239,2020-05-28,-26.2927502416988,3.39589629724378,0.569409564684333
"240",4,2020-02-24,2020-03-03,102,0.6193359375,0.29267578125,2020-03-17,14,1.92680769076778,240,2020-06-27,-24.0489691791569,6.02127403364932,1.76228108191865
"241",3,2020-02-10,2020-03-04,93,0.7224609375,0.22236328125,2020-03-17,13,1.2216246181967,241,2020-06-18,-25.521195777605,3.8175769318647,0.848888932993743
"242",7,2020-02-23,2020-03-09,63,0.8724609375,0.09736328125,2020-03-17,8,1.64440517445951,242,2020-05-19,-25.1330384462089,5.13876617018595,0.5003271359058
"243",9,2020-02-03,2020-03-06,108,0.7974609375,0.28486328125,2020-03-17,11,0.815461854255052,243,2020-07-03,-26.4319065478975,2.54831829454704,0.725922311054073
"244",5,2020-02-17,2020-03-02,78,0.6474609375,0.15986328125,2020-03-17,15,1.51626874976549,244,2020-06-03,-25.2933170962417,4.73833984301715,0.757486554982332
"245",6,2020-01-31,2020-03-10,100,0.7599609375,0.12861328125,2020-03-17,7,0.872983524111729,245,2020-06-25,-27.8571152875205,2.72807351284915,0.350866485978743
"246",10,2020-02-13,2020-03-05,70,0.6099609375,0.25361328125,2020-03-17,12,0.301067656628236,246,2020-05-26,-190.74522681614,0.940836426963238,0.238608613361673
"247",8,2020-02-06,2020-03-03,115,0.6849609375,0.06611328125,2020-03-17,14,1.02934811410002,247,2020-07-10,-28.0173583858471,3.21671285656255,0.212667441786411
"248",4,2020-02-20,2020-03-07,85,0.8349609375,0.19111328125,2020-03-17,10,1.56057042158586,248,2020-06-10,-24.8014938036028,4.8767825674558,0.932017918409278
"249",4,2020-02-01,2020-03-01,74,0.8912109375,0.17548828125,2020-03-17,16,0.940640291785559,249,2020-05-30,-26.9901097727011,2.93950091182987,0.515847962749832
"250",7,2020-02-15,2020-03-06,104,0.7412109375,0.05048828125,2020-03-17,11,1.27345852859058,250,2020-06-29,-26.6476014757727,3.97955790184555,0.200921038599038
"251",9,2020-02-08,2020-03-08,89,0.6662109375,0.23798828125,2020-03-17,9,0.933321420678735,251,2020-06-14,-26.1500444632504,2.91662943962105,0.694123627378563
"252",6,2020-02-22,2020-03-04,119,0.8162109375,0.11298828125,2020-03-17,13,1.69760432114184,252,2020-07-14,-25.1485794715052,5.30501350356826,0.599404357776218
"253",5,2020-02-05,2020-03-07,66,0.6287109375,0.14423828125,2020-03-17,10,1.00477956050086,253,2020-05-22,-27.2286405331803,3.13993612656519,0.452898990130545
"254",8,2020-02-18,2020-03-02,96,0.7787109375,0.26923828125,2020-03-17,15,1.25190901709346,254,2020-06-21,-24.5472853420897,3.91221567841705,1.05331822513631
"255",7,2020-01-29,2020-03-05,81,0.8537109375,0.08173828125,2020-03-17,12,0.841150418302934,255,2020-06-06,-28.1072648289281,2.62859505719667,0.214856842077501
"256",3,2020-02-12,2020-03-09,111,0.7037109375,0.20673828125,2020-03-17,8,1.31128397202708,256,2020-07-06,-25.4643246923574,4.09776241258461,0.847164358148596
"257",3,2020-02-05,2020-03-04,69,0.86865234375,0.159619140625,2020-03-17,13,1.07745651707553,257,2020-05-25,-26.242607760171,3.36705161586104,0.537445885363757
"258",7,2020-02-18,2020-03-09,99,0.71865234375,0.284619140625,2020-03-17,8,1.27312933486128,258,2020-06-24,-24.5403045465502,3.9785291714415,1.13236555372717
"259",8,2020-01-29,2020-03-07,84,0.64365234375,0.097119140625,2020-03-17,10,0.864383923419428,259,2020-06-09,-28.6627060343102,2.70119976068571,0.262338199414252
"260",5,2020-02-12,2020-03-02,114,0.79365234375,0.222119140625,2020-03-17,15,1.19402053804329,260,2020-07-09,-25.464526534804,3.73131418138528,0.828796299371174
"261",6,2020-02-01,2020-03-10,62,0.60615234375,0.190869140625,2020-03-17,7,0.878680312951943,261,2020-05-18,-27.2490096913966,2.74587597797482,0.524102988178886
"262",9,2020-02-15,2020-03-05,92,0.75615234375,0.065869140625,2020-03-17,12,1.2330308845831,262,2020-06-17,-26.6317957441414,3.85322151432219,0.253808389786164
"263",7,2020-02-08,2020-03-03,77,0.83115234375,0.253369140625,2020-03-17,14,0.9597006451755,263,2020-06-02,-25.6752153451697,2.99906451617344,0.759870399141795
"264",4,2020-02-22,2020-03-08,107,0.68115234375,0.128369140625,2020-03-17,9,1.85362318414939,264,2020-07-02,-25.0427029457665,5.79257245046685,0.74358754747448
"265",4,2020-01-31,2020-03-01,95,0.73740234375,0.112744140625,2020-03-17,16,1.02444891996895,265,2020-06-20,-28.0850695853885,3.20140287490298,0.36093941592534
"266",8,2020-02-13,2020-03-06,65,0.88740234375,0.237744140625,2020-03-17,11,1.04559349479032,266,2020-05-21,-25.2064015945939,3.26747967121974,0.776824146443794
"267",10,2020-02-06,2020-03-08,110,0.81240234375,0.050244140625,2020-03-17,9,0.88955131635826,267,2020-07-05,-28.0633770755186,2.77984786361956,0.139671066975807
"268",6,2020-02-20,2020-03-04,80,0.66240234375,0.175244140625,2020-03-17,13,1.59823576743661,268,2020-06-05,-24.9173674598601,4.99448677323941,0.875254542439269
"269",5,2020-02-10,2020-03-07,103,0.77490234375,0.206494140625,2020-03-17,10,1.09630608403518,269,2020-06-28,-25.8230594062136,3.42595651260993,0.707439945890009
"270",9,2020-02-23,2020-03-03,73,0.62490234375,0.081494140625,2020-03-17,14,1.98937131262886,270,2020-05-29,-25.3267134368498,6.21678535196519,0.506631579708491
"271",7,2020-02-03,2020-03-05,118,0.69990234375,0.268994140625,2020-03-17,12,0.914307627372222,271,2020-07-13,-26.3857563739995,2.8572113355382,0.768573107787105
"272",3,2020-02-17,2020-03-09,88,0.84990234375,0.143994140625,2020-03-17,8,1.45621643041963,272,2020-06-13,-25.6084790089234,4.55067634506136,0.655270729569626
"273",4,2020-02-04,2020-03-06,78,0.80302734375,0.089306640625,2020-03-17,11,0.989333915031747,273,2020-06-03,-27.1508424938339,3.09166848447421,0.276106526274577
"274",7,2020-02-17,2020-03-01,108,0.65302734375,0.214306640625,2020-03-17,16,0.958043514309111,274,2020-07-03,-30.3814979874236,2.99388598221597,0.641609647262983
"275",9,2020-02-11,2020-03-03,63,0.72802734375,0.151806640625,2020-03-17,14,1.09424033178508,275,2020-05-19,-26.3998765527368,3.41950103682839,0.519102965014621
"276",5,2020-02-24,2020-03-08,93,0.87802734375,0.276806640625,2020-03-17,9,1.57225087406341,276,2020-06-18,-24.2262258996464,4.91328398144817,1.36002963334129
"277",6,2020-02-07,2020-03-02,86,0.69052734375,0.245556640625,2020-03-17,15,1.07845913999981,277,2020-06-11,-25.9271650400744,3.37018481249942,0.827571260842753
"278",10,2020-02-21,2020-03-07,116,0.84052734375,0.120556640625,2020-03-17,10,1.38867443645541,278,2020-07-11,-25.0278466685346,4.33960761392315,0.523168515565247
"279",8,2020-02-01,2020-03-09,71,0.76552734375,0.183056640625,2020-03-17,8,0.834510161976598,279,2020-05-27,-27.2854034903549,2.60784425617687,0.47738320880894
"280",5,2020-02-14,2020-03-05,101,0.61552734375,0.058056640625,2020-03-17,12,1.42435825662374,280,2020-06-26,-26.6973519680082,4.45111955194919,0.258417048206425
"281",4,2020-02-09,2020-03-08,120,0.67177734375,0.073681640625,2020-03-17,9,1.14266044016436,281,2020-07-15,-27.0300653308894,3.57081387551362,0.263103424714358
"282",8,2020-02-22,2020-03-04,90,0.82177734375,0.198681640625,2020-03-17,13,1.50476495920469,282,2020-06-15,-24.6356132242762,4.70239049751465,0.934278658905622
"283",9,2020-02-02,2020-03-02,105,0.89677734375,0.136181640625,2020-03-17,15,0.821067766546556,283,2020-06-30,-27.6175471558028,2.56583677045799,0.34941986097692
"284",6,2020-02-16,2020-03-06,75,0.74677734375,0.261181640625,2020-03-17,11,1.25470903841181,284,2020-05-31,-24.5782408897143,3.92096574503692,1.02408426612317
"285",5,2020-01-30,2020-03-05,112,0.85927734375,0.292431640625,2020-03-17,12,0.8788675349743,285,2020-07-07,-26.218442891169,2.74646104679469,0.803152109826825
"286",8,2020-02-12,2020-03-10,82,0.70927734375,0.167431640625,2020-03-17,7,1.0768379489386,286,2020-06-07,-25.9848096010698,3.36511859043313,0.563427326493906
"287",7,2020-02-06,2020-03-07,97,0.63427734375,0.229931640625,2020-03-17,10,0.9796942833563,287,2020-06-22,-26.507244868999,3.06154463548844,0.703945980884524
"288",3,2020-02-19,2020-03-03,67,0.78427734375,0.104931640625,2020-03-17,14,1.79980845963552,288,2020-05-23,-25.5999365332269,5.62440143636101,0.590177670250967
"289",3,2020-01-29,2020-03-08,102,0.69521484375,0.257275390625,2020-03-17,9,0.980381385364677,289,2020-06-27,-26.7085341737211,3.06369182926462,0.788212512128675
"290",7,2020-02-12,2020-03-03,72,0.84521484375,0.132275390625,2020-03-17,14,1.09785186557721,290,2020-05-28,-26.1260583922689,3.43078707992877,0.453808701148781
"291",9,2020-02-05,2020-03-01,117,0.77021484375,0.194775390625,2020-03-17,16,0.92202398526264,291,2020-07-12,-26.8568507320986,2.88132495394575,0.561211193422343
"292",5,2020-02-19,2020-03-06,87,0.62021484375,0.069775390625,2020-03-17,11,1.72337382694687,292,2020-06-12,-26.1600265656542,5.38554320920895,0.375778381150371
"293",6,2020-02-09,2020-03-04,94,0.80771484375,0.101025390625,2020-03-17,13,1.07953064127976,293,2020-06-19,-26.9036671070366,3.37353325399924,0.3408125147717
"294",9,2020-02-22,2020-03-09,64,0.65771484375,0.226025390625,2020-03-17,8,1.52560355296478,294,2020-05-20,-24.4666640943752,4.76751110301494,1.07757855936798
"295",8,2020-02-02,2020-03-07,109,0.73271484375,0.163525390625,2020-03-17,10,0.84546769959867,295,2020-07-04,-27.3699381273553,2.64208656124584,0.43204823699279
"296",4,2020-02-15,2020-03-02,79,0.88271484375,0.288525390625,2020-03-17,15,1.21828439825607,296,2020-06-04,-24.5531657699149,3.80713874455022,1.09845619343492
"297",5,2020-02-07,2020-03-06,61,0.82646484375,0.272900390625,2020-03-17,11,0.992907393471817,297,2020-05-17,-25.6736328560663,3.10283560459943,0.846765048540342
"298",8,2020-02-20,2020-03-02,91,0.67646484375,0.147900390625,2020-03-17,15,1.62290524652095,298,2020-06-16,-24.8774684192056,5.07157889537797,0.750088499711908
"299",10,2020-01-31,2020-03-04,76,0.60146484375,0.210400390625,2020-03-17,13,0.837016982469916,299,2020-06-01,-27.8968347431889,2.61567807021849,0.550339687723216
"300",6,2020-02-14,2020-03-08,106,0.75146484375,0.085400390625,2020-03-17,9,1.23294145018804,300,2020-07-01,-26.5883702777811,3.85294203183763,0.329042754574415
"301",6,2020-02-04,2020-03-03,68,0.63896484375,0.054150390625,2020-03-17,14,1.00736620560163,301,2020-05-24,-28.3401535177838,3.14801939250509,0.170466479799226
"302",9,2020-02-17,2020-03-07,98,0.78896484375,0.179150390625,2020-03-17,10,1.19056554509515,302,2020-06-23,-25.3309955017264,3.72051732842235,0.666532132713945
"303",7,2020-02-10,2020-03-09,83,0.86396484375,0.116650390625,2020-03-17,8,1.01289609552398,303,2020-06-08,-26.6024641063236,3.16530029851245,0.369233516266906
"304",4,2020-02-24,2020-03-05,113,0.71396484375,0.241650390625,2020-03-17,12,1.93420452294163,304,2020-07-08,-24.2047567336366,6.04438913419259,1.46062899536715
"305",4,2020-02-11,2020-03-02,111,0.62958984375,0.186962890625,2020-03-17,15,1.33085289415229,305,2020-07-06,-25.9564013614752,4.1589152942259,0.777562825272996
"306",7,2020-02-25,2020-03-06,81,0.77958984375,0.061962890625,2020-03-17,11,2.01845398806501,306,2020-06-06,-25.3687702935226,6.30766871270315,0.39084138654396
"307",9,2020-02-04,2020-03-09,96,0.85458984375,0.249462890625,2020-03-17,8,0.832860202966955,307,2020-06-21,-26.3334532635732,2.60268813427173,0.649274105370815
"308",5,2020-02-18,2020-03-04,66,0.70458984375,0.124462890625,2020-03-17,13,1.57022570681388,308,2020-05-22,-25.2497489671376,4.90695533379337,0.610733845011685
"309",6,2020-02-01,2020-03-07,119,0.89208984375,0.155712890625,2020-03-17,10,0.849754635788995,309,2020-07-14,-27.059482141461,2.65548323684061,0.413492970814683
"310",10,2020-02-14,2020-03-03,89,0.74208984375,0.280712890625,2020-03-17,14,1.1071723794881,310,2020-06-14,-24.8679942841269,3.45991368590032,0.971242372082078
"311",8,2020-02-08,2020-03-05,104,0.66708984375,0.093212890625,2020-03-17,12,1.04210820630949,311,2020-06-29,-27.492506628159,3.25658814471716,0.303555994544193
